Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,NormalizedRating
90,2023-09-03,2023-09-17,Tita Lina’s,"the food here is always fresh and delicious. the service is friendly. the portions are generous. i will detour to this location when i want amazing, home style filipino food.","2532 W Temple St Los Angeles, CA 90026",4.9,41,Filipino,0.9333333333333336
90,2023-08-28,2023-09-17,Tita Lina’s,"food is bomb! i'm filipino and kapampangan, so yeah i know a lot about culinary and all i have to say is this is some authentic amazing filipino food! stopped by here coming home to the bay area from a disneyland trip, and the food was super good. my wife and kids liked it too, service was great, very helpful staff. this will forsure be on our stops whenever we go to la","2532 W Temple St Los Angeles, CA 90026",4.9,41,Filipino,0.9333333333333336
90,2023-08-19,2023-09-17,Tita Lina’s,"this is a basically counter buffet. you point at the food that look most appetizing. it's filipino.food. when i get nostalgic, i go to take home the food i like. perfect for a 1 person household. my favorite is the deep fried pork rind.","2532 W Temple St Los Angeles, CA 90026",4.9,41,Filipino,0.9333333333333336
90,2023-08-18,2023-09-17,Tita Lina’s,"this place is a heck yeah!i had just finished my appointment downtown and i had not eaten filipino food in awhile, so i looked up a fast turo-turo place. i did not have any expectations but i sure will come back! aside from being cheap-$13 for a double combo and was not greasy. i had the ukoy ,dinuguaan, and a turon and it was gooood!plus, they give you a lot of food...so worth the money!!","2532 W Temple St Los Angeles, CA 90026",4.9,41,Filipino,0.9333333333333336
90,2023-08-18,2023-09-17,Tita Lina’s,"ive been living here for 42 years and im so glad tita lina is in the neighborhood. they have great filipino food and the staff is very friendly.ive met tita lina and shes a wonderful person.may god bless her restaurant and her staff.loyal guest,ferdinand l. ""ferdie""","2532 W Temple St Los Angeles, CA 90026",4.9,41,Filipino,0.9333333333333336
90,2023-08-13,2023-09-17,Tita Lina’s,"nice staff, huge portions, and a great price but if you have any food allergies or dietary restrictions i suggest avoiding this place. otherwise if you can eat anything it is worth a visit.","2532 W Temple St Los Angeles, CA 90026",4.9,41,Filipino,0.9333333333333336
91,2023-09-12,2023-09-17,Bacchus Tables,"this place is so dank!the ambiance is immaculate, a great spot for big groups or date nightfood is so fire, they gave us free food on the house cus we're cute or sumn :3they have a large alcohol menu, including hard liquor and cocktails as wellthey also give free soft drinks & mock tails for designated drivers which i think is super coolmy friends and i ordered sm food.. we got 2 of everything: the steamed egg, johnson budae stew, stir fried octopus, bossam, and pa dakall the food was absolutely delicious!!!! the steamed egg and johnson budae stew was my favorite. but literally everything tasted amazing. like i couldn't stop drinking the soupydefinitely a great vibe here, service was great! they were super accommodating for our big sized party and gave us free dranks & bottles of soju on the house xdhighly highly recommend to anyone looking for a nice spot to drink and eatthere's a parking structure located within the building and they offer free validation too","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-09-11,2023-09-17,Bacchus Tables,"bacchus tables is this new korean pub hotspot in la. this kpub-pocha is a total vibe! filled with good music, k-pop videos, large screens, neon lights, booth seating, cocktail bar, and a fun vibe to dance, drink and eat with friends. what a fun place!they serve a variety of signature k-cocktails, fruity slush drinks, soju, sake, beer, rice wine and more. the menu is vast and there's so many good things to order from asian fusion dishes to authentic korean food. we were seriously blown away at how good the food was! every dish was well prepared and presentation and taste were all on point. the drinks were yummy too! definitely a great place to hang out with friends or go eat/drink late night since it's open until 1am daily (2am on weekends). there's not a lot of good food places late night, but this is one def one of them.what we ordered:- smoked salmon appetizer - omg smoked in-house and delicious!!! must order.- korean fried chicken wings- pork belly bossam - very well done dish! delicious.- seafood pancake- pineapple kimchee fried rice with cheese - yumm!- johnson tang soup stew - very good! shareable.- mayo shrimp - similar to prawns w/honey walnut- wangkalbi - giant beef bone kalbi. wow! so tender and tasty.what a wonderful night with great friends, delicious food, and friendly service. the owners are so sweet and gave us great service and food recommendations. we'll definitely be back.","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-31,2023-09-17,Bacchus Tables,"my favorite pocha in k-town! food is on point, service was super attentive, and ambiance was great (i personally loved all the figures used as decor)if you're looking for a nice place to eat and drink with friends this is the spot for you! i would even come here just for the food that's how good it was! we got the jokbal and pineapple kimchi fried rice, huge portions!! we left satisfied and filled to the brim!","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-30,2023-09-17,Bacchus Tables,"i'm giving two stars for the ambiance and if you want a lounge. however, i came for the food and was famished and was super disappointed with the speed of the food coming out and taste.we had fried chicken, odeng soup, dduk bok gi, and jae yuk lettuce wraps with rice. everything was just okay. the ddukbokgi was bad, and didn't look like anything in the photos.overall, come if you wanna drink with your friends and want to pick at food. not for dinner.","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-27,2023-09-17,Bacchus Tables,newly open korean food spot that you must try! it's perfect to come with friends for some drinks and unique dishes! i love the spicy chicken feet! lol prices are reasonable too !,"3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-27,2023-09-17,Bacchus Tables,decided to go here on a whim with a group of 10+ and the entire staff was so accommodating and kind. the fried chicken is one of the best i've ever had - would definitely recommend. the ambience was so welcoming and my group had nothing but good things to say about the service.,"3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-26,2023-09-17,Bacchus Tables,"this is the place to go to for a night out in k-town for amazing drinks and food!if you want to go out drinking with your friends at a place with a great vibe and tasty food, then you need to head to bacchus tables ! they have it all from fried chicken, to jokbal, to jiggaes, and fried rice! they have a wide variety of cocktails and of course beer and soju as well to pair with your meal. i love the atmosphere here and it's great to come with a big group of friends! they're located in the heart of koreatown and i highly recommend you stop by if you're ever craving pocha! my favorite was their huge portion of banchan, and their tender wangkalbi. their house smoked salmon is also tasty as well as their stir fried gizzard!","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-20,2023-09-17,Bacchus Tables,"love love love this place and the kind people that works here. hidden gem on the top level of the iconic brown derby building at koreatown. we have been here three times so far and will definitely visit again when we can. their food is always amazing and fresh. and their service is always exceptional, making us feel very welcomed. interesting decor, kinda a mix of our kind of quirkiness with robot figures and toys, plus techno or house music. they got a cool dj booth, too, definitely has the potential to be a great event space.our repeat order:kbbq chicken - super crispy and juicy fried chicken coated with a delicious sweet and savory sauce. portion is pretty much about a whole chicken! the breading they used tasted like sweet potato, which i love. 10/10other things we're tried:ginja odengtang, added beef tendon and boiled egg - perfectly seasoned dashi broth soup with fish cakes for late night or cold weather comfort. the beef tendon was very tasty! it comes with a side of house-made pickled daikon, carrot and pickle. and again, the portion is great. it can probably feed 3-4 people. 10/10johnson tang (korean army stew), added ramen - yum yum yum! the soup stock is so flavorful! lots of sausages, ham, kimchi, onion, and topped with cheese. they pre-cooked the ramen to perfection, and put it on a large separate bowl for us so we can dig right in without waiting for the ramen to cook. whatever sauce they made for the stock is amazing, adding a nice depth to the flavor. great portion size as usual. 10/10pork belly bossam - tender pork belly slices, yet again perfectly seasoned and great portion size. love love love the stir-fried kimchi side 10/10house smoked salmon plate - thick slices of smoked salmon topped with shaved lemon peel, diced onion, capers, fresh lemon slices, and a house made dipping sauce. very yummy! the shaved lemon peel is a very very nice touch. 10/10karaage salad - very crispy and juicy fried chicken pieces and salad with a yummy ginger-ish dressing 10/10+ an assortment of beer and liquor, plus delicious soju highball mixed drinks.++ sometimes they give us a side of thin, sweet potato friesidk, we just love this neighborhood place so much. it's one of our happy places to visit for sure. highly recommend!!","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-16,2023-09-17,Bacchus Tables,this place might be my favorite new hangout spot in koreatown. just had dinner with a friend and everything was great from start to finish. the food was amazing and the portions are surprisingly generous. the service was top notch from start to finish. i live in the neighborhood and i will definitely be back soon! definitely a great place to check out!,"3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
91,2023-08-12,2023-09-17,Bacchus Tables,"bacchus tables had an awesome variety of interesting dishes!! we came in a group of 9 people, and the staff were very kind as people trickled in in the span of around an hour before everyone arrived. the restaurant it is filled with fun, quirky decorations and fun music (lots of blackpink!!) the pig trotters was a collective favorite among the group, and the portions are very generous! we may have ordered a bit too much for a group of 9 (12 dishes), but trying everything was well worth it! will likely order #of people - 1 dishes next time-#a4 beef tartar: someone said its raw beef served with avocado with some sauce to go with it! it was fun to try, but was a controversial dish amongst the table.#c3 pork belly bossam: crowd favorite! the pork is easy to share#a6 karaage salad: another crowd favorite, not only was the chicken nice and juicy on the inside (and a deliciously crunchy ¿beer batter?), but the salad complemented the fried foods and heavily flavored dishes! (and the sauce tasted great!)","3377 Wilshire Blvd Ste 200 Los Angeles, CA 90010",4.8,66,"Korean, Pubs, Asian Fusion",0.8666666666666666
92,2023-09-15,2023-09-17,La Pergoletta,"i loved the outdoor area. the pasta was delicious and our server, hilarious! i had the papardelle boscaiola, and the polpette for an appetizer. the sauces were so good and savory. definitely would come back! thanks to our server ""eminem!""","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-12,2023-09-17,La Pergoletta,"extremely rude hostess/ waitress arie & michiko (not sure how to spell their name) called earlier today and arie must have been having a horrible day because she spoke to me as if i was stupid & michiko pretended to be the manager, mocked me then hung up on me... horrible customer service. i'm disgusted with the people this beautiful restaurant hired.*also just read another review about the server michiko being awful*","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-11,2023-09-17,La Pergoletta,one of our favorite neighborhood spots to have a nice dinner. the last couple times we have gone we've had the pleasure of having michiko as our server. they go above and beyond in making dinner feel special. so thankful to have had the pleasure of eating in their section when we've gone. great food. great service. fantastic to bring out of town guests to show them a good time or celebrate a special occasion.,"1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-08,2023-09-17,La Pergoletta,one of the best pasta dishes i've had by far. the place is cozy with a vintage feel. they also have the best prosecco wine and italian beer. i'd definitely come back again.,"1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-08,2023-09-17,La Pergoletta,incredible cuisine and outstanding service! a charming gem nestled in la. cant wait to come back!,"1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-06,2023-09-17,La Pergoletta,"best pasta in la. laid back and charming space, perfect for casual or nice night out. service is warm and also laid back, perfect amount of letting you enjoy a dinner/ not interrupting and checking in on you. food will always be brought to your table fresh, though go there expecting to take your time and enjoy the food- not to be enjoyed in a rush. oscar is the best!","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2021-05-30,2023-09-17,La Pergoletta,"best handmade pasta in all of la. the burrata salad and tiramisu also top tier. exceptional service, cozy casual atmosphere. we are always in good hands with oscar or any of the staff. favorite restaurant in town, hands down.","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-05,2023-09-17,La Pergoletta,"cute italian restaurant that feels family-owned. we sat outside with our dog. the server was kind enough to bring her water. the service is impeccable. i overheard one of the servers say they were severely understaffed, but that was not apparent to us. i felt out server was very attentive.i ordered the mushroom risotto which was a bit more al dente than i like it (not their fault!) and could've used a bit more salt. they didn't skimp on the mushrooms which i appreciated. i think next time, i'll order pasta which is handmade!","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-04,2023-09-17,La Pergoletta,evef since cafe luna on melrose closed in the early aughts i have been looking for gorgonzola gnocchi. i found a version of that on the la pergoletta menu and was determined to try it. i was not disappointed. it was cheesy and creamy and melt in your mouth perfection. all the food eaten that night was fab. the staff is great. this is a lovely little hidden gem in los feliz that i highly recommend.,"1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-09-01,2023-09-17,La Pergoletta,"very cute little restaurant. has really good food from the bread, salad and pasta, everything was fresh. i would recommend getting the burrata bruchetta. the service is quick and friendly.","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
92,2023-08-27,2023-09-17,La Pergoletta,"really nice romantic atmosphere and perfect to take a special date. their ravioli was great and so were the drinks and appetizers. the service was also great.side note on the dessert: we ordered a tiramisu and it was bad, like spoilt milk. almost like they opened the fridge too many times or left it open. i believe that made me ill the following hours after leaving.i am leaving 4 stars even though i got sick- i would definitely take my date back here and just skip dessert and take her somewhere else for that! really pretty restaurant overall.","1802 Hillhurst Ave Los Angeles, CA 90027",4.3,1313,Italian,0.5333333333333332
93,2023-09-08,2023-09-17,Yup Dduk LA,"so biased because when i visited yup dduk. i only had frozen ddukbokkis for few months. so i was more than happy to have yup dduk!!!!the ttukbokki was huge. we didn't really add things into ttukbokki but it was more than enough for two people. had mild spicy level and i think it was spicy-delicious enough! i wouldn't be able to digest anything spicier than that loloverall, glad that i had ddukbokki. can't objectively judge because i was just in sheer joy to have korean ttukbokki!!!!!!!","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-09-06,2023-09-17,Yup Dduk LA,"i've been wanting to come here for a couple years or so now. first time i'd heard of this place the line was out the door and long so my friends and i ended up at a different restaurant in the same plaza. since then, every time i pass through town and research yelp for yummy places to eat, this one seems to keep popping up. but then, i'm usually alone and it seemed like too much food for one. boy was i right!we were a party of three this time. it was close to 8pm on a tuesday night so the wait was maybe 15-20 minutes. after reviewing the menu, i realized this menu did not offer diet food. there were no fresh vegetables in their offerings. sometimes, you just need an indulging meal.the space is quite small. depending on the table configurations there were a maximum of 4-5 table sets possible. but this tinyness of the space added to the charm. people came in and out to grab takeout while all the tables were filled. it amused me that all the customers at the time of our visit were probably all under the age of 25, except us.and then i saw all their bowls of tteokbokki on their tables. they weren't regular bowls, they were giant bowls full of sticky noodles covered in spicy gochujang style red sauces, covered in gooey cheese. we ordered yup dduk, set c. in our order there was yam noodles (the kind japchae is made of), fried onion rings and fried zucchini, fish cake, a couple small pieces of sausage and maybe some other things. being an ""older customer"" my body can't necessarily handle such a carb loaded meal. but, my eyes and taste buds feasted on this dish! it was delish! i think this bowl could have fed 6 people! we had plenty of leftovers. on the side, the only vegetable to be considered was pickled radish. does that count as ""balance""?one of my favorite things about the meal was making seaweed covered rice balls. i'd never done this before. so much fun and delicious too. i'll be trying this at home!and when they advise ""extra mild"", i recommend you take their suggestion. no shame in extra mild.i can handle a decent amount of slickness. no joke! this was spicy! it definitely inched to my borderline.","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-09-02,2023-09-17,Yup Dduk LA,"this is probably the best spicy rice cake place i have been to!for the price, the portion was so big and the leftovers lasted me and my roommate for the rest of the week. we ordered the extra mild and it was still quite spicy for us, but was still really good. the location was a little small, but we went on a weekend around noon so we were able to be seated right away.we also ordered some yogurt drinks on the side, but they were a little small and not sure if i would have them again other than for the fact that it helped calm down the spice.would definitely go back next time i come down to la!","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-09-01,2023-09-17,Yup Dduk LA,"great place to grab a bite with your friends when in k-town. the location is quite small though with only a few tables and limited parking. something to consider if you are craving rice cakes (ddukbokgi/tteokbokki).i came here with a group of 4 and we were able to fit perfectly by combining two tables. we split two bowls of rice cakes. in hindsight, one bowl would have been sufficient. the portion sizes here are really big! also beware of the spiciness levels. i am pretty comfortable with spiciness and the mild was too spicy for me. if this is your first time here, i'd recommend to start with extra mild and then work your way up the spiciness ladder.","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-08-31,2023-09-17,Yup Dduk LA,super yummy. 10/10! will definitely come back again. service was delightful. ambiance was perfect.,"3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-08-29,2023-09-17,Yup Dduk LA,so gooood i had such a good experience. our waitress so sweet and her black and white claw clip was such a serve. much love,"3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-08-28,2023-09-17,Yup Dduk LA,easily the best dduk boki in all of la. there i said it. but dayum it's always consistent tasting and always on point. btw extra mild spice level is like a 7! it's still spicy! be careful! and enjoy!!!,"3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-08-17,2023-09-17,Yup Dduk LA,"food was good but definitely prepare for the spice. we got mild spicy and it was spicier than expected. but the fried veggies and other toppings were so good. the rice cake and fish cake was soft and chewy. the sauce was really good as well. service was quick, the place is kind of small so theres not a lot of seating but we got there at good time.","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-08-16,2023-09-17,Yup Dduk LA,"yup dduk is the best place to share dukbokki with friends! we came here at 4:30pm on a sunday and was surprised that there was a wait - but after 15 min nearly everyone left the restaurant so 5pm is the ideal time to visit lolwe ordered their standard with fried spam and ramen at mild spicy. don't take their spice level for granted though - i love spicy food and eat it a lot but their mild was definitely more of a medium. for two people, this is definitely enough and more for another takeaway meal. i would highly suggest getting other things to help with the spice levels like banana milk and rice balls just to cut the meal - i didn't need it but my friend definitely did lolif you add a lot of sides, the bill will rack up but i found out meal to be the perfect amount! may opt for more cheese next time!parking: valet during the time we went at $3 which isn't too bad.restaurant size: slightly smaller which is why there was a wait. tables are also really close together so you'll smell the perfume of the person sitting next to you lol","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
93,2023-08-08,2023-09-17,Yup Dduk LA,"after hearing about this place from friends, i finally had a chance to stop by. this place did not disappoint! the dduk was soft and chewy and the sauce was super spicy. if you have a moderate spice tolerance, i recommend going with mild. i liked the spicy kick but after a certain point all i tasted was the heat haha. i want to try the mild version next time to see if i can taste more of the sauce. service was great.","3603 W 6th St Los Angeles, CA 90020",4.5,2396,"Korean, Chicken Shop",0.6666666666666666
94,2023-09-09,2023-09-17,Encanto Restaurant,"friendly service. we were able to get in quickly with a reservation on a saturday night before a show at the greek. great salsas, good chicken, enchiladas were not good.","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-09-02,2023-09-17,Encanto Restaurant,"fiancé and i absolutely love this place and not just for the food, which is delicious, but also for the service. johana was our server tonight and she was great. everyone that works here is incredibly friendly and attentive. i don't know how else to say it, but they really make you feel like they're happy you're there. which seems like a given, but unfortunately is not always the case.as far as food recommendations, we had the halibut special, skirt steak and sword fish taco along with tequila sunrise and classic margarita. everything was delicious and everyone was friendly. we're very happy this restaurant is in our neighborhood. we were sad to see mexico city go, but we like encanto better!","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-27,2023-09-17,Encanto Restaurant,"super delicious: cadillac margaritas, queso fundido, branzino, swordfish tacos, caesar salad, and flan. the flautas were good, and so was the guacamole (although it was small for the price).the service was excellent, and our server had a great sense of humor.i always like a booth, and their booths are cozy and private. the ceramic room divider is an interesting and colorful touch that brightens the dark space.it's hard to understand why it wasn't full on a saturday night! i could tell, though, that if it were full it would be extremely noisy.anyway. i highly recommend encanto (even if i miss the diner mexico city!) and i'll be returning.","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-22,2023-09-17,Encanto Restaurant,yummy guacamole and delicious branzino! the servers were very attentive. i enjoyed the albariño white wine also.,"2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-17,2023-09-17,Encanto Restaurant,"great time at this restaurant! food and ambiance is amazing! the service is superb and every dish i tried was on point. try the quesadillas, short rib, tacos, and seabass for dessert the churros are must!","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-13,2023-09-17,Encanto Restaurant,"before a greek theater event, we found this gem. fabulous dinner and drinks!joanna always had a smile on her face and a great attitude! wonderful service...love her!! we had the braised beef tacos and swordfish fish tacos...fantastic!! really good guacamole, beans and rice! delicious cadillac margarita and a great glass of chardonnay. great job on your management team!!! we'll definitely come back.","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-13,2023-09-17,Encanto Restaurant,"i am so glad we took a chance on this place last night. i had been hesitant after looking at the menu because their tacos seemed kind of pricey, but now i see they're worth every penny. they're a pretty big bang for your buck!! i loved the braised beef and the swordfish taco melted in my mouth. but i will say surprisingly their frijoles side was my fave item.. wow. zesty flavor and i could have just had a bowl of that and walked away saying ""that was one of the best dishes in los feliz"". the fingerling potatoes were great too. service is impeccable, loved our waitress. sooo bubbly and kind! do yourself a favor and try them out!","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-12,2023-09-17,Encanto Restaurant,wow chef chris is amazing!! i followed him from newport beach to here because of his smooth suave delicate cuisine. the pork cheek tacos and the chicken quesadilla just melts smoothly and like a firework in mouth. smooth delicate and fine cuisine.the ambiance is so homey and the service/people are kind. his creativity in his flavor with some fusion and care.,"2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-11,2023-09-17,Encanto Restaurant,"one of my real goto spots in los feliz. i often get my steps in by walking from hollywood to los feliz. when i do, you can usually find me at the bar taking a small ""break"" between miles with some chips and guac, a couple of margs and a taco at encanto. gorgeous food, gorgeous restaurant. seriously one of the best collections of art in any restaurant in la.","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
94,2023-08-08,2023-09-17,Encanto Restaurant,"this place exudes a fantastic vibe. visited on a friday night and it was just right. the ambiance is hip and the drinks are both delicious and visually appealing. ruben provided excellent service - attentive and friendly. with a dj spinning oldies jams, the experience was top-notch. i highly recommend this spot and definitely plan on returning. cheers!","2121 Hillhurst Ave Los Angeles, CA 90027",3.9,149,New Mexican Cuisine,0.2666666666666666
95,2023-09-16,2023-09-17,Maison Kasai,newman twins is the best thing in this spot ! they are so sweet so patient and gave the best service!!! respect!,"1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-12,2023-09-17,Maison Kasai,the food was good but a limited menu. service was nice and attentive but i think the prices were high for what you get ambiance was nice but they need to increase the menu. going downtown and paying $27 for parking the car. is not worth it. on the ala cart menu there wasn't any fish,"1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-08,2023-09-17,Maison Kasai,"we had an exceptional experience at this new la restaurant. from the warm and welcoming staff to the exquisitely prepared meal, it was truly unforgettable!opting for the teppanyaki dinner was a fantastic decision. it was a great 3-course meal followed by dessert and allowed us to savor a variety of flavors. we also indulged in a few of their individual dishes, and they exceeded our expectations. we even had a magician appear at our table to perform a few tricks and next thing you knew the first course had arrived!maison kasai offers a beautiful ambiance and our group loved how you can explore all that level 8 has to offer after your meal. whether it's a visit to the wanderlust bar or the golden hour rooftop, there are plenty of options to extend your night and make it truly memorable.","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-08,2023-09-17,Maison Kasai,"such an amazing experience! the food was high quality, unique, and cooked perfectly. not only was the food delicious, but the staff was also very friendly and attentive.we were greeted by the host and an aerialist upon entrance and were pleasantly surprised when a magician came to perform at our table while we were waiting for our food. this immersive experience made maison kasai a restaurant that i definitely will be visiting again.the teppanyaki was amazing and the appetizers were flavorful. some of my favorites were the black sesame tofu and the lobster!","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-08,2023-09-17,Maison Kasai,"all around amazing! the staff was very friendly and attentive. the food was very high quality and the presentation and live preparation followed suit! you can tell the menu was thoughtfully created.the ambience was unique and highly curated. as you are greeted by the host there is an aerialist performing and in between drinks and dinner, a magician came to the table and performed a few tricks. perfect upscale hibachi experience!great place for dates, celebrations, and more - will absolutely be coming back!","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-08,2023-09-17,Maison Kasai,"everything was so delicious! i was sure that i would be disappointed by something, but nope, everything was out of the park. i had the tepanyaki dinner, which came with all kinds of delicious goodies. my favorite thing was the soft sesame tofu which came at the beggining. i could eat a big bowl of that.the chef, who cooked our proteins at the grill in front of us, is a man of deep skill and was so warm and informative. our server, freddie, was so nice and helpful. a magician showed up at one point? if you want to splurge on a big fun meal, with very beautiful people all around you, this is the spot!","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-07,2023-09-17,Maison Kasai,"i gotta give it to you guys - great execution on all the restaurants at level 8.now this teppanyaki has both a prefix and an a la carte menu. you can choose apps and entrees or a protein to go with your teppanyaki.the grill master was awesome. very professional, knew what he was doing. austin our waiter was incredibly attentive and made our experience so much fun.i took away a star because of timing with the food and pricing for the style of food you're getting but you know, i get it.can't wait to come back.","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-05,2023-09-17,Maison Kasai,"this restaurant experience surprised and delighted me from start to finish. you start off entering through a speakeasy bar filled with wonders from around the world. they lead you into the restaurant and you are transported to a world of french and japanese teppanyaki fusion. the servers are so friendly and informative about the menu, and made sure to ask about allergens. freddy was our server and he took care of our needs all night. the food wow where to begin. the tofu sesame starter, the lobster, my dads steak, the veal shortbread, was all spectacular and cooked right in front of you. i will definitely be bringing my friends and coming back. amazing opening of the restaurant! i'd recommend making a reservation asap as it's filling up quick!","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
95,2023-09-04,2023-09-17,Maison Kasai,"this is my second visit to level 8, i attended the soft opening of maison kasai. we had reservations at 8:30pm, howeverwe arrive a bit earlier to make sure we had plenty of time to have a couple of drinks before dinner. we decided to start mr. wanderlust for appetizers and pre dinner cocktails with our server julia who went above and beyond, this is the most beautiful library with the most amazing collection of books and artifacts from all over the world. they have live music and like anything else from the houston brothers a aerialist performance which remind me of my first time at pour vous, the library is plush with plenty of space to gather with friends. next, we had our host walk us through a secret door to golden hour, this is the carrousel outdoor bar which is simply beautiful with cabanas and the most amazing views of the sunset. we had an aperitif at the carrousel where josh help us with our concoction's, which were on point delicious. now is time to walk over to maison kasai for our dinner, we got greeted and seated by the marvelous twins (sorry ladies i forgot your names, but not your service which was excellent). we all decided on the the red snapper teppanyaki which is a must, the first course is a black sesame tofu which was very unique and delicious. overall my experience at level 8 has been out of this world, make sure you come with ample time to enjoy every single experience as each is very unique, by the way the cocomelon cocktail was one of my favorites. i would like to mention kingston chan, he made sure our experience was unforgettable.","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
